#Columns, r[i], r[j], cov[i,j], first block [2:401] lines is for the x0, and second block for the x2.[402:801]
86.0 190.0 6.71189162798e-08
86.0 198.0 -3.35247194347e-08
94.0 46.0 3.76654106109e-07
94.0 54.0 4.15180524612e-07
94.0 62.0 5.96683001158e-07
94.0 70.0 8.05956328211e-07
94.0 78.0 1.01402738034e-06
94.0 86.0 1.2922902134e-06
94.0 94.0 1.85275107647e-06
94.0 102.0 1.34118800992e-06
94.0 110.0 9.9091213924e-07
94.0 118.0 7.72678623818e-07
94.0 126.0 5.08535913074e-07
94.0 134.0 4.22343444704e-07
94.0 142.0 3.44905682044e-07
94.0 150.0 3.21458665301e-07
94.0 158.0 2.63205189358e-07
94.0 166.0 2.28746489846e-07
94.0 174.0 1.37319979203e-07
94.0 182.0 1.73352958649e-07
94.0 190.0 1.35301667239e-07
94.0 198.0 5.90259893547e-08
102.0 46.0 2.09898527717e-07
102.0 54.0 2.42111832099e-07
102.0 62.0 4.07246701875e-07
102.0 70.0 5.59081366262e-07
102.0 78.0 6.38584168208e-07
102.0 86.0 8.86486167384e-07
102.0 94.0 1.34118800992e-06
102.0 102.0 1.87996908799e-06
102.0 110.0 1.36218755332e-06
102.0 118.0 1.04975153974e-06
102.0 126.0 7.18110957669e-07
102.0 134.0 5.23193633164e-07
102.0 142.0 3.80762803981e-07
102.0 150.0 3.41896726526e-07
102.0 158.0 2.29971390774e-07
102.0 166.0 1.7214464379e-07
102.0 174.0 1.12120478877e-07
102.0 182.0 1.40748922063e-07
102.0 190.0 1.14343084458e-07
102.0 198.0 7.04021691662e-08
110.0 46.0 1.11879461869e-07
110.0 54.0 9.43197021406e-08
110.0 62.0 2.58908295418e-07
110.0 70.0 3.3599971608e-07
110.0 78.0 4.8591057873e-07
110.0 86.0 6.41619516578e-07
110.0 94.0 9.9091213924e-07
110.0 102.0 1.36218755332e-06
110.0 110.0 1.77124498513e-06
110.0 118.0 1.292156908e-06
110.0 126.0 9.02862409645e-07
110.0 134.0 6.21163714584e-07
110.0 142.0 4.51055057361e-07
110.0 150.0 3.85832550481e-07
110.0 158.0 2.76139486098e-07
110.0 166.0 2.09691191829e-07
110.0 174.0 1.75822452458e-07
110.0 182.0 1.74425275985e-07
110.0 190.0 1.6124101933e-07
110.0 198.0 1.01226969733e-07
118.0 46.0 1.8752884159e-07
118.0 54.0 9.09073136975e-08
118.0 62.0 1.91649906668e-07
118.0 70.0 2.936831391e-07
118.0 78.0 3.95315613964e-07
118.0 86.0 5.4675540095e-07
118.0 94.0 7.72678623818e-07
118.0 102.0 1.04975153974e-06
118.0 110.0 1.292156908e-06
118.0 118.0 1.57063883561e-06
118.0 126.0 1.13089726254e-06
118.0 134.0 7.89453258935e-07
118.0 142.0 6.06782980815e-07
118.0 150.0 4.85936849225e-07
118.0 158.0 3.53126151412e-07
118.0 166.0 2.71343812745e-07
118.0 174.0 2.50622642748e-07
118.0 182.0 2.43060502374e-07
118.0 190.0 1.89839538896e-07
118.0 198.0 1.2261978679e-07
126.0 46.0 2.69170829974e-07
126.0 54.0 3.38494646194e-08
126.0 62.0 1.40409067963e-07
126.0 70.0 1.91920880203e-07
126.0 78.0 3.12045873544e-07
126.0 86.0 3.78241256185e-07
126.0 94.0 5.08535913074e-07
126.0 102.0 7.18110957669e-07
126.0 110.0 9.02862409645e-07
126.0 118.0 1.13089726254e-06
126.0 126.0 1.38297867032e-06
126.0 134.0 9.93395890972e-07
126.0 142.0 7.61942703539e-07
126.0 150.0 5.73581338975e-07
126.0 158.0 4.28859090628e-07
126.0 166.0 3.47684970368e-07
126.0 174.0 2.89353030212e-07
126.0 182.0 2.70991894741e-07
126.0 190.0 2.19084663136e-07
126.0 198.0 1.50093184377e-07
134.0 46.0 2.70206816002e-07
134.0 54.0 6.08522457411e-08
134.0 62.0 1.48135008886e-07
134.0 70.0 1.29668028658e-07
134.0 78.0 2.41882438883e-07
134.0 86.0 3.04348667209e-07
134.0 94.0 4.22343444704e-07
134.0 102.0 5.23193633164e-07
134.0 110.0 6.21163714584e-07
